Query,Role,Table Sensitivity,Average Data Size,Frequency Score
1,0.7,1.9,0.9367588362151733,3.168221937837255
1,1.0,2.7,0.10338545988205336,3.8697270008832225
1,0.6,3.1,0.5737723686157588,1.070569354623573
1,0.7,1.3,0.5002197665973677,2.1904745047160796
1,0.7,1.4,0.3998494584298513,5.474491944599277
1,1.0,1.4,0.5724494351801985,1.4038721607853413
1,0.6,3.0999999999999996,0.041836610698265664,1.0104087448153392
1,0.6,1.6,0.8974680201030969,2.27984708097688
1,0.7,1.4,0.9328933594446033,4.8376769438859215
1,0.5,1.7,0.5584482945224332,0.5714134569357538
1,0.8,1.3,0.3559083208922534,6.857025565349305
1,0.6,1.4,0.8558271471224674,5.341049121529141
1,0.6,1.4,0.30006968651190047,5.681495737296925
1,1.0,2.6999999999999997,0.013450511560055256,6.272660723621202
1,0.5,3.1,0.7732346351298298,5.117991951962987
1,0.6,1.4,0.450888362541327,1.114749143209294
1,0.6,1.7,0.8540248704830149,5.9398278364235875
1,0.7,1.3,0.9013159463045807,4.530724941986106
1,0.5,1.6,0.4518172536711343,6.6489595682785705
1,1.0,1.7,0.750847433084101,3.937425434587919
1,0.7,1.3,0.08492645262151392,5.769245069953458
1,0.7,1.6,0.5205473729637328,1.7180582640227309
1,0.6,1.6,0.6547380772011206,3.4650534692541095
1,0.8,1.7,0.18968894453038776,3.2003464320302304
1,0.8,1.9,0.2950238735189531,5.969058680716613
1,0.6,1.7,0.7906391873236148,3.549156254498023
1,0.7,1.3,0.2466892533299654,6.087094308745394
1,0.8,1.4,0.9475904989059957,6.868798742561482
1,1.0,2.2,0.5746353548656414,0.12104580263724884
1,0.8,1.6,0.560748384575829,1.723158599250721
1,0.7,1.3,0.6006103932486441,2.2078685348573237
1,0.5,1.4,0.22408697455247864,3.725396843093244
1,0.8,1.4,0.9642401690643636,3.5586441136011135
1,0.7,1.3,0.5637947877373914,6.208258012006699
1,0.6,1.4,0.3765668105001058,0.1571035386774872
1,0.8,1.7000000000000002,0.3008129074030712,5.061243733201739
1,0.5,1.6,0.12755899880654356,0.5084698129599516
1,0.6,1.4,0.7295811707134205,2.8234629908111115
1,0.8,1.7,0.6907204665061583,5.0005204571690305
1,0.5,1.4,0.08135112950371134,4.00456814262031
1,0.7,1.7,0.6974443505934153,5.803838124590845
1,0.6,1.7,0.4021866417362161,0.637438116241664
1,1.0,1.6,0.47896740861075976,4.6949902738280045
1,0.7,3.1,0.9364367491602169,2.7374847441063372
1,0.8,1.4,0.18882475988054495,2.9903937118993027
1,0.6,1.4,0.7244016657826944,1.336117889001581
1,1.0,2.2,0.018256733686774423,2.311875410423097
1,0.8,1.7000000000000002,0.593840784363916,1.6351165068071558
1,0.7,1.4,0.5921503954393753,4.701498332004393
1,0.6,3.1,0.23471324213848657,5.26633621824137
1,0.7,1.6,0.6275152212159592,2.895682864596296
1,0.8,1.9,0.6490196469450323,1.4147830159318824
1,0.5,1.6,0.597207647777302,2.5708273387733933
1,0.6,1.6,0.7868940592169616,6.557518116859247
1,0.8,1.7,0.5851754807344713,0.9155993931623162
1,0.6,3.0999999999999996,0.43640062919521355,6.0019704697747445
1,0.8,1.9,0.5020434622110055,3.9409565458413547
1,1.0,2.2,0.5894143114525883,5.550968575536033
1,0.8,1.9,0.47628405611431457,4.800678211773649
1,0.8,1.3,0.6730530106559691,6.7055033197581
1,0.8,3.1,0.8046320476792633,1.26772538366293
1,0.5,1.7,0.6120964578362132,6.068783919987377
1,1.0,2.2,0.2714892405207977,0.9051245286159877
1,1.0,2.7,0.1206595981614459,2.3081529413200705
1,0.7,1.9,0.1725572347807629,0.8017274318001509
1,0.7,1.7000000000000002,0.3088933097290315,5.877250067016693
1,1.0,1.4,0.32055730961569273,3.8677195463474816
1,0.8,1.6,0.2341875494761629,2.360795706832077
1,0.8,1.3,0.06083041489200819,0.6023203308713556
1,0.7,1.9,0.637617556805071,3.1784028364459083
1,0.7,1.7000000000000002,0.1907127840945673,4.451714318498053
1,0.8,1.6,0.10460486599928778,0.3804052284334072
1,1.0,1.6,0.7167933994639297,3.0159689471824174
1,1.0,2.7,0.7361804097358035,2.9440661511593067
1,1.0,1.4,0.6846122196549259,6.041555714877085
1,0.5,1.4,0.06930070697146755,0.7901445972608647
1,0.5,1.4,0.6680090316427537,0.09612114296087532
1,0.6,3.1,0.921158011617559,5.070642495064862
1,0.7,1.7,0.599958791609206,6.228875090792874
1,0.6,1.4,0.9126850295662375,5.929106992211836
1,0.5,1.4,0.11067664448001863,6.015007755137568
1,1.0,2.2,0.9158379567761484,0.660739559730301
1,0.7,1.3,0.1229774744586718,2.163002906367254
1,0.8,1.7,0.4939216749958132,1.2408341379886727
1,0.7,1.3,0.3036730690354323,0.9643677070987615
1,0.6,1.4,0.31172558652518545,0.36623735796905216
1,0.5,3.0999999999999996,0.6298153188109771,4.30357909643139
1,0.7,1.7,0.016043578998706846,2.10772135596322
1,0.8,1.6,0.8552224101466157,6.273013296048313
1,1.0,1.7,0.5193884890596026,6.219075960835938
1,0.7,1.4,0.4846326255955564,6.411564563469001
1,1.0,1.6,0.731431213264032,2.5046092487365152
1,0.6,1.4,0.686587697447524,5.6485458568457645
1,0.5,1.4,0.04946564508486556,3.12634469629791
1,0.5,3.1,0.5578970842475649,4.508179822064001
1,0.5,3.1,0.6841558498498445,6.854316928818331
1,0.5,1.7,0.5393339811647984,0.9741954391626287
1,0.6,1.7,0.6280756136601939,3.095626329603566
1,0.6,1.4,0.1917809041071659,4.746900898157239
1,0.5,3.0999999999999996,0.7295012162926495,3.946127112042306
1,0.5,3.0999999999999996,0.4880392788273099,1.5053199768436114
1,0.5,1.4,0.8440532612335201,6.555320068633385
1,0.6,1.4,0.9378894469794375,1.1975224119771255
2,0.6,0.7,0.41666562642233784,5.439157679856988
2,0.5,0.4,0.058332695626383387,0.6626127179102548
2,0.7,0.7,0.23412640580926472,0.9251126261825611
2,0.5,0.4,0.11748043036227855,6.0613850533388804
2,1.0,1.0,0.7081453724560758,1.5051572716438066
2,0.6,0.7,0.4429630577168742,3.3324129037994448
2,0.5,0.6,0.5735115378000853,4.04178392083567
2,0.8,0.4,0.2465723859866324,2.765172012461215
2,0.7,0.5,0.8909206334903346,1.0978539202951074
2,1.0,0.7,0.5883573959771322,5.053386569363343
2,1.0,0.5,0.201773894891418,3.4642766684902226
2,1.0,0.8,0.9632241016538605,2.127440664606368
2,1.0,0.7,0.7871045797308006,0.34745233338803744
2,1.0,0.7,0.2596534771033708,1.3669612368327202
2,0.5,0.6,0.01835088140382886,1.146483885339928
2,1.0,1.0,0.48396549801031163,4.118691925322431
2,0.5,0.6,0.15841847252629906,0.8327397316935531
2,0.7,0.4,0.31361560973207886,3.1815722341965675
2,0.8,0.4,0.03445569421223386,2.6425571704100284
2,0.6,0.7,0.033697929540192746,4.480865545058202
2,0.8,1.0,0.39824860096013387,2.5248054877790227
2,0.7,0.6,0.38515303779906956,5.4705146162126335
2,0.7,0.7,0.24117926837723072,5.595598780705466
2,0.6,0.6,0.27800534760354784,1.8181944427089332
2,0.5,0.4,0.9408991252853712,2.038889981593591
2,0.7,0.7,0.04909983778870009,1.8544782390569723
2,0.7,0.4,0.8656552124720489,1.6167385327377062
2,0.5,0.4,0.10700231530193463,3.325600500677094
2,0.8,0.4,0.5001737144286283,1.8574453898103738
2,1.0,0.9,0.02038193011073136,5.810399940359978
2,0.8,0.4,0.9393357545821726,1.455052478094921
2,0.6,0.7,0.08055196886564414,0.09859622096293635
2,1.0,0.9,0.9337468086818246,4.0126044330209485
2,0.7,0.4,0.928502313640489,5.299492034337078
2,0.8,1.0,0.28722160523098456,4.494519865176991
2,0.7,0.7,0.15834343574301218,4.412131068396116
2,0.5,0.4,0.20185842998343004,3.5735590556234587
2,0.7,0.4,0.011105026492738368,5.6090629705408706
2,0.7,0.5,0.18913360031372478,5.2448768629323235
2,0.5,0.4,0.5283028119403846,2.611478737920309
2,0.7,0.6,0.5269642021761994,3.6181626685879316
2,1.0,0.6,0.13879007793724735,5.929996393136101
2,0.6,0.7,0.3493255446946109,6.1046956275037125
2,0.8,0.4,0.3545718732268411,6.739931240650909
2,0.6,0.6,0.27933717664287344,1.9995129850952382
2,0.6,0.6,0.5958635403736047,4.131468063269431
2,0.8,0.4,0.4982401818252742,4.582592316010148
2,0.7,0.4,0.276995610114368,1.183169391354623
2,0.7,0.4,0.49686056423430613,5.020316401827364
2,0.5,0.4,0.34383765782125625,1.5006468441128993
2,1.0,1.0,0.8091569603562946,4.915247692930794
2,0.8,1.0,0.2776878521792108,4.4466234585937485
2,0.5,0.4,0.5853938474293395,1.0543169979409894
2,0.5,0.4,0.2938786231505011,5.831091577201134
2,0.5,0.4,0.20144966610295686,5.009917008208853
2,0.8,0.4,0.3253981571823041,2.75507811171401
2,0.5,0.6,0.054786613121208916,4.283342766415569
2,1.0,0.7,0.6208102263581851,4.492686314913441
2,0.8,0.4,0.5768674309067813,6.635983468659759
2,1.0,0.6,0.41775587069767994,0.4093967946579525
2,0.5,0.4,0.4991315220225513,3.6822614612152638
2,0.8,0.4,0.6630027777440134,3.151562611718763
2,1.0,1.0,0.9039979877837616,5.921823841090383
2,0.5,0.4,0.21087367077070585,5.883257487700728
2,0.6,0.7,0.6497585205873206,2.918073007546598
2,0.6,0.6,0.401701826555955,3.82875992398312
2,0.5,0.6,0.11251512875372054,1.7528035855604893
2,0.5,0.4,0.5394836739900101,0.2530423668440559
2,0.6,0.6,0.024243327523615122,5.843891042854789
2,1.0,0.7,0.7030931593462671,0.7079784479658464
2,0.6,0.6,0.8952816991712799,3.319246064007384
2,0.5,0.6,0.944224113279347,1.503877682721121
2,0.6,0.6,0.8454266663298902,1.8731275504014224
2,0.6,0.7,0.5666476768872705,3.072394932650695
2,0.8,1.0,0.4571098972204496,4.506787290765176
2,0.5,0.4,0.339434287305242,2.3826696427643506
2,0.5,0.6,0.4705229309323705,6.718158396527005
2,0.8,1.0,0.5654003386057944,0.32205036844889945
2,0.8,0.4,0.9300380012791385,2.6158244102305126
2,0.7,0.5,0.36136212784453364,3.4966418102831893
2,0.5,0.6,0.07628073770886411,0.6638875628044612
2,0.5,0.6,0.8473268990009314,5.963252188120108
2,1.0,0.6,0.7570763403051495,4.143600422142198
2,0.5,0.6,0.43931369359614736,5.216097482189357
2,0.5,0.6,0.20459889394371605,5.402405905936773
2,0.7,0.6,0.96,1.1528926731608182
2,1.0,0.7,0.04802370365390269,2.1501636757381903
2,1.0,0.9,0.6577935514472614,0.4368288817185834
2,0.6,0.7,0.07438490731089734,5.118766836087239
2,0.7,0.4,0.26387747275363205,5.922199097169767
2,1.0,0.6,0.7898287162613158,2.7346242263534206
2,1.0,0.8,0.022160257357435285,5.208842230713039
2,0.7,0.7,0.35567793073016396,1.3202298028982467
2,0.8,0.4,0.7393864544973768,0.29454691753323753
2,0.8,0.4,0.6073825998195755,2.8019167608602378
2,0.8,0.4,0.14325114494837643,4.346302803018313
2,1.0,1.0,0.5597178824333832,6.74120095797827
2,0.5,0.4,0.6440652482032121,4.786342764507017
2,0.8,1.0,0.4907589265399819,1.51077349174417
2,1.0,0.7,0.7455019360219534,2.303771068760981
2,0.6,0.6,0.33116755377937673,3.61903438989769
2,0.8,1.0,0.746497616878332,3.531994333214375
2,0.8,0.4,0.18839057342462986,3.2736597778592404
2,1.0,0.7,0.9090909090909091,0.8462927008645345
2,0.5,0.4,0.9802623345578328,1.293921187687994
2,1.0,0.8,0.5802331275206314,3.1707129843957613
2,1.0,0.6,0.21192988044132924,3.9163847409809014
2,1.0,0.6,0.6751551266677615,5.977782810750601
2,0.7,0.5,0.9036945729499626,6.884577919501457
2,0.8,0.4,0.7335494506461956,4.947479915770971
2,0.8,1.0,0.6107140645929305,3.014854446453733
2,0.7,0.5,0.10990914836212003,4.921476760311151
2,0.6,0.6,0.07203657657380075,5.320368017090554
2,0.5,0.6,0.49820560054257335,0.29966294790187736
2,0.6,0.7,0.022799609057280068,1.5622771149315984
2,0.6,0.7,0.4579767939429503,2.9160145612783515
2,0.6,0.7,0.8636658977566927,0.6333009373506621
2,0.5,0.4,0.4025738616450887,2.615863423031912
2,0.5,0.6,0.2890503756523046,3.7818652113235984
2,0.5,0.4,0.09682976742298484,6.849713589832856
2,1.0,0.5,0.9796104614729627,3.2698546488693676
2,0.5,0.4,0.2620959081175468,0.7531971399659209
2,0.5,0.6,0.7492311921125416,3.233159193663065
2,0.6,0.7,0.15116678483157314,5.817049231727909
2,0.8,0.4,0.7628861706112368,4.252426513514033
2,0.7,0.6,0.3104991257272391,0.6236490161678049
2,0.5,0.6,0.8349299667658605,1.0132995785725614
2,0.8,0.4,0.3699400634354719,0.755017222010297
2,0.8,1.0,0.2870914074104261,5.088604016804082
2,1.0,1.0,0.8692177212894433,5.439338625566683
2,0.8,1.0,0.48563531462248616,5.691369752532628
2,0.5,0.4,0.5385263526701715,3.761618152205464
2,0.8,0.4,0.5354684878509823,3.4806457870287164
2,0.8,1.0,0.6545977852346824,2.268995285655981
2,0.6,0.7,0.5796250308329878,5.737526603776799
2,0.7,0.5,0.9059047796620876,0.468178392487443
2,0.5,0.6,0.7232340325620832,3.155123552560774
2,0.7,0.6,0.27244583025171487,3.095957868678277
2,0.5,0.4,0.18289641803946688,5.4433796674487285
2,1.0,0.7,0.5811606661424927,5.846785433904517
2,0.8,1.0,0.14269010211744365,5.986278900444236
2,1.0,0.7,0.24246007322805943,5.338684459999899
2,0.5,0.4,0.26790277076160984,4.495141151201484
2,0.7,0.6,0.5075393624312536,5.893237597412858
2,0.5,0.6,0.3106663836285243,3.3760220490886064
2,0.8,0.4,0.2884263408623138,6.51079963110447
2,0.6,0.6,0.4113141296548716,3.695144597687702
2,0.8,1.0,0.5233860704861821,2.112813117203938
2,0.7,0.4,0.15304973037703007,5.925289478365957
2,0.6,0.6,0.05724451180143461,5.011641451289274
2,0.6,0.7,0.3924136726422938,3.617134123535608
2,1.0,0.6,0.29300875412191696,5.2276440738840675
2,0.6,0.6,0.14480472195548005,3.5803187661376765
2,0.6,0.7,0.7828413443961592,0.8885114619196861
2,0.5,0.4,0.6627003683364684,0.7571602011436911
2,0.5,0.6,0.19180472718350253,0.435354040709497
2,0.6,0.6,0.10123442696087231,1.2161892702305777
2,0.8,0.4,0.9468794853560186,5.0170350401116375
2,0.6,0.6,0.37050385578740985,6.029410224820479
2,0.7,0.7,0.030011588876650154,6.851952208214998
2,0.5,0.4,0.940807431415522,6.227272725737902
2,0.5,0.6,0.2005973140129516,5.110310378726862
2,0.7,0.4,0.14972237331170252,3.702285732457656
2,0.6,0.6,0.7600633916652018,0.5418997754539902
2,0.8,1.0,0.3852240531959646,3.5515978633728724
2,1.0,0.9,0.0673996972361555,5.900583113610163
2,1.0,0.7,0.5701598537332376,6.637584734641998
2,0.8,1.0,0.7143999758672971,6.08957372872068
2,1.0,0.7,0.05781761670851862,0.8521757481225611
2,0.8,0.4,0.26135137184531537,1.201189989509558
2,0.6,0.6,0.4348769244401312,6.077138619443184
2,0.5,0.6,0.47970729957876684,4.138263536824833
2,0.7,0.7,0.019892629449497767,1.3823550477938056
2,1.0,0.6,0.4373482462162318,1.8648330686155756
2,1.0,1.0,0.2802734991340945,0.7093031140164219
2,0.6,0.7,0.24709985151670305,6.906260612509877
2,0.5,0.6,0.10419229096861975,1.638947397832276
2,0.8,0.4,0.0956677548032158,0.13705787315035087
2,0.7,0.4,0.7009890597184071,1.9232163946817993
2,0.5,0.6,0.31227969899842045,4.627970790035356
2,0.8,1.0,0.11456440845152958,6.097095796291196
2,0.8,1.0,0.5710771939960537,0.8495087813230695
2,0.7,0.4,0.28836288763204676,6.04191667035217
2,0.6,0.7,0.12335552946654768,0.28052910698059197
2,0.5,0.4,0.5386997189042212,6.234142677622288
2,0.6,0.6,0.6701021718414516,4.044575062639584
2,0.7,0.4,0.9702016379848268,4.194442873892853
2,0.7,0.7,0.27224872369964365,3.9038874242275106
2,1.0,0.8,0.45104383383805746,1.7071015278208013
2,0.6,0.7,0.484407182840458,0.4033267932096818
2,1.0,1.0,0.3090253405473505,2.424827575498092
2,0.5,0.4,0.40459453581194105,1.347258592898599
2,1.0,0.6,0.6280621236741888,6.146342589466251
2,1.0,0.7,0.21834827164121726,4.374486518186773
2,1.0,1.0,0.20034866323338266,2.437890814579124
2,0.5,0.4,0.3211083374720673,6.56801483511668
2,0.8,1.0,0.15695686822317115,5.751208902254905
2,0.6,0.7,0.20042993800540157,6.74685188617554
2,0.5,0.4,0.11748606288271654,1.4193151456634465
2,0.8,0.4,0.2321295699699043,2.515685682058051
2,0.7,0.7,0.8301823635139833,0.5707055275250112
2,0.5,0.6,0.620157210877749,3.329397864630123
2,1.0,0.8,0.565862980562079,5.799043386196805
2,1.0,0.6,0.25540388304524797,6.63317174621654
2,0.8,0.4,0.3306549230402745,1.126524234687156
2,0.8,0.4,0.839789803325307,1.0889262914914504
2,0.8,0.4,0.8144455018592323,1.4738551753491194
2,0.6,0.7,0.6795500014084024,6.304376900886183
2,0.6,0.7,0.16423084531982096,1.1418897788282905
2,0.5,0.4,0.45169290777924015,5.496485657717013
2,1.0,0.6,0.24534594381789446,5.353204188239908
2,1.0,0.8,0.9229736138518707,3.6019615542146632
2,0.8,0.4,0.1771665400479642,1.3062476641535559
2,0.5,0.4,0.6713951059691617,4.018179545967145
2,0.8,0.4,0.9900990099009901,2.0708317163778864
2,1.0,1.0,0.21804839291790634,5.726787961637842
2,0.7,0.4,0.9750914007914507,1.7487440934518392
2,0.6,0.7,0.2744572365777063,2.506260004379861
2,0.7,0.4,0.7890605420178282,0.46319769516595244
2,0.8,0.4,0.8937674543771157,5.380416801975336
2,0.6,0.7,0.25247385256330335,6.952197240696776
2,0.6,0.7,0.526564676353349,6.860531178864202
2,0.5,0.6,0.39214334011827323,5.627488118219538
2,0.5,0.4,0.23417440796748545,6.8744180712755165
2,0.6,0.7,0.09677850786056143,3.4514745335769645
2,0.5,0.4,0.03926320778434755,5.968367425922875
2,1.0,0.5,0.45108802197543413,6.757320799912441
2,0.7,0.4,0.35999217647386655,3.306233931636234
2,0.6,0.7,0.11891902739947455,5.22933791043777
2,0.6,0.7,0.8786438653118526,6.260248259474939
2,0.7,0.4,0.15499398710704718,4.814385547031498
2,0.6,0.7,0.7100966061923986,4.730930818918892
2,0.8,0.4,0.8613067809477465,6.793073614062036
2,0.5,0.4,0.3109352500316855,1.792168099922017
2,0.6,0.7,0.6845874240574744,2.229982729940625
2,0.5,0.4,0.6718458354049409,5.573816195131018
2,1.0,0.7,0.843422367640776,0.9293904507989922
2,1.0,0.9,0.2801949898444812,4.828484905108551
2,0.5,0.6,0.721637358261045,4.93757059699036
2,0.7,0.4,0.25988954125788394,4.654056085504808
2,0.7,0.4,0.7786813576776567,4.013539950729931
2,0.7,0.7,0.5140681432759737,5.21087235563415
2,0.5,0.4,0.8382632908225233,1.5861531306591428
2,0.7,0.4,0.08009853199277582,4.9828238944038485
2,0.5,0.6,0.4853908534609312,0.6847810499439149
2,0.7,0.4,0.5297398596357898,5.108203971898152
2,0.5,0.6,0.7312166954548638,4.386658164678796
2,0.7,0.4,0.82279935320223,0.7008352762824185
2,1.0,0.9,0.7716683448752736,2.701513810563737
2,0.6,0.7,0.5432195889598224,2.1112732380946735
2,0.8,0.4,0.7578474154768747,6.1329456697503995
2,0.5,0.4,0.9144839311804096,1.3002214417577047
2,1.0,1.0,0.2937936337902084,5.09478163820909
2,1.0,0.6,0.9469339277667315,6.0780219757160605
2,0.6,0.7,0.7079538401666814,1.9153113245898137
2,0.6,0.7,0.8195169524103275,3.7581699848924868
2,1.0,0.8,0.883997993696249,0.1691332351333154
2,0.5,0.4,0.25295833186849415,0.1936337312162167
2,1.0,1.0,0.45430909828722543,5.149156425459937
2,0.5,0.4,0.3210460183289649,5.023319975563397
2,0.6,0.7,0.3714360193402953,4.563440966476684
2,1.0,0.5,0.4876255312784616,5.250234201736186
2,1.0,0.8,0.7755760579652092,0.9539356396150547
2,1.0,0.9,0.2605191735224544,1.3355724110132368
2,1.0,0.8,0.36884252493562475,6.897371869741814
2,0.6,0.7,0.021714307423743365,0.7489033619016552
2,0.8,0.4,0.6414701021329262,4.68279122365117
2,0.8,0.4,0.9855957006190877,1.041588903469261
2,0.8,0.4,0.6077361623844313,1.0525259016239503
2,0.8,0.4,0.5522064550621917,0.32843654010193246
2,0.8,0.4,0.8437560971638962,0.101885756723087
2,0.5,0.6,0.3065546828822421,1.3739658655871323
2,1.0,0.9,0.8268211099399867,0.5922168044536047
2,1.0,0.6,0.8575292132599853,4.605862848616133
2,0.5,0.6,0.6605746214199332,5.663439701578289
2,0.7,0.7,0.6301983374555006,6.281253845369953
2,0.7,0.4,0.30212964139065956,3.2367902425606436
2,0.5,0.4,0.7179870838061934,5.83319345580047
2,1.0,0.6,0.6728540942005636,0.6855925572881315
2,0.8,0.4,0.35874513579452966,0.8730189837242107
2,0.7,0.7,0.1317759719269049,6.754322372023632
2,0.7,0.4,0.03216725159712795,5.177139494375326
2,0.5,0.6,0.7441727313831517,6.586783184109162
2,1.0,0.6,0.40881061497990573,5.1142168320217465
2,1.0,0.6,0.38088252496031183,2.0168890126476504
2,0.6,0.7,0.017665857678936216,0.6404742777187794
2,0.6,0.7,0.06112563642765738,1.01587209244714
2,1.0,0.8,0.555342650536323,3.345709868636873
2,0.6,0.7,0.02254118627668927,1.5250891913723312
2,0.8,0.4,0.8992186745265586,3.325369967565534
2,0.6,0.7,0.4681993740519404,6.815201808723263
2,0.5,0.6,0.5168891013591178,6.225714370003402
2,0.6,0.7,0.35388677631041493,4.532660803276676
2,0.6,0.7,0.8527684912490816,0.08811791825157435
2,0.6,0.7,0.36399877240597517,2.2025524638422627
2,0.8,0.4,0.10290173919232211,2.0417916349380163
2,0.8,0.4,0.06910687235205049,4.391839865248875
2,0.5,0.4,0.45695151647270144,6.768351877995316
2,0.6,0.7,0.3934559409952549,4.265565854562359
2,0.7,0.7,0.17771175973094896,4.00571309973003
